-0.063472	-0.059309	-0.072255	-0.059116	-0.087934	-0.055563	-0.047405	-0.065723	-0.054555	-0.082956	-0.067082	-0.077124	-0.083468	-0.070078	-0.062452	-0.103113	-0.066551	-0.097177	-0.08813	-0.104603	-0.072963	-0.069758	-0.062892	-0.068081	-0.031499	-0.046103	-0.007448	-0.004383	0.03431	0.070139	0.088269	0.223716	0.353417	0.550957	0.661358	0.670829	0.629663	0.576772	0.410695	0.26212	0.117503	0.074196	0.041974	0.029018	0.006534	-0.019977	0.015474	0.009589	0.010465	-0.000984	0.015993	0.002529	0.000464	0.019672	-0.022611	-0.020428	-0.021469	-0.01543	-0.020033	-0.029733	-0.023358	-0.022429	-0.035771	-0.006819	-0.020116	-0.048712	-0.042182	-0.029115	-0.031618	-0.026152	-0.038223	-0.053568	-0.037151	-0.04534	-0.019041	-0.026275	-0.003063	-0.006671	-0.020227
-0.05494	-0.037435	-0.055051	-0.061533	-0.072807	-0.066316	-0.063802	-0.046678	-0.039334	-0.089866	-0.056827	-0.069289	-0.069041	-0.074381	-0.097325	-0.075026	-0.104869	-0.072329	-0.058198	-0.087164	-0.069121	-0.064983	-0.055632	-0.052978	-0.011285	-0.004958	0.009413	0.049725	0.045103	0.084919	0.108525	0.210457	0.355786	0.539506	0.640894	0.684785	0.666076	0.531614	0.37817	0.215849	0.121542	0.067601	0.044678	0.039119	0.012153	0.003759	0.014669	0.019634	0.02679	0.022153	0.034132	0.006628	-0.011695	-0.002977	-0.009187	-0.032442	-0.016059	-0.016992	0.009075	-0.010671	-0.015296	-0.018151	-0.03612	-0.010522	0.002613	-0.024143	-0.028957	-0.027658	-0.039714	-0.016828	-0.02406	-0.039608	-0.021215	-0.029264	-0.009866	-0.033221	-0.026578	-0.012742	-0.009811
-0.060165	-0.043348	-0.049269	-0.074693	-0.07295	-0.08719	-0.059888	-0.052618	-0.048037	-0.087576	-0.04296	-0.075759	-0.067285	-0.082205	-0.061086	-0.083609	-0.059823	-0.072528	-0.071578	-0.077158	-0.078698	-0.092737	-0.053456	-0.034815	-0.008522	-0.004578	0.021777	0.043719	0.062705	0.106666	0.142181	0.205148	0.343128	0.500835	0.61649	0.669476	0.639951	0.516059	0.364793	0.190414	0.127197	0.085913	0.066732	0.047985	0.045316	0.011423	0.020271	0.030278	0.027186	0.041588	0.019386	0.020933	0.012947	0.009111	-0.021795	-0.006686	-0.03635	-0.014581	-0.010999	-0.019964	-0.037146	3.8e-005	-0.038322	-0.02626	-0.0135	-0.033543	-0.041982	-0.014326	-0.017074	-0.011871	-0.031434	-0.03269	-0.029026	-0.036056	0.006542	-0.004884	0.000634	-0.011973	-0.004601
-0.052183	-0.060479	-0.054302	-0.059599	-0.0624	-0.089212	-0.062406	-0.069322	-0.063524	-0.059932	-0.049998	-0.065287	-0.070762	-0.070519	-0.076757	-0.072617	-0.091979	-0.058878	-0.051893	-0.060415	-0.058749	-0.074624	-0.064317	-0.015483	0.004453	0.005754	0.030835	0.080434	0.088498	0.108993	0.144413	0.220642	0.316685	0.494104	0.578708	0.659027	0.59463	0.48698	0.314459	0.227337	0.132009	0.117283	0.092333	0.072952	0.06809	0.06938	0.059882	0.071188	0.093474	0.07642	0.058171	0.032073	0.022488	0.017858	-0.001201	-0.029449	0.009787	-0.006256	0.007039	-0.021746	-0.011269	-0.009732	-0.027174	-0.01771	-0.02101	-0.023996	-0.016597	-0.028659	-0.034378	-0.013674	-0.027952	-0.037859	-0.022454	-0.031819	-0.007533	-0.013737	0.006562	0.014877	0.012032
-0.034786	-0.057453	-0.052148	-0.054319	-0.043707	-0.087452	-0.07904	-0.064466	-0.050347	-0.050411	-0.040092	-0.081577	-0.060673	-0.043427	-0.067079	-0.060024	-0.036909	-0.051337	-0.045217	-0.011073	-0.002662	-0.004998	-0.010458	-0.003296	0.037111	0.039238	0.079522	0.086102	0.118402	0.145646	0.174906	0.215638	0.328154	0.463718	0.578439	0.608884	0.594392	0.483925	0.316222	0.219348	0.172685	0.158399	0.127004	0.120805	0.114947	0.117033	0.122396	0.149811	0.157633	0.171059	0.166792	0.09998	0.069983	0.015174	-0.002294	0.005844	-0.00346	-0.011419	0.005334	-0.016779	-0.013661	-0.031907	-0.042363	-0.024853	-0.031641	-0.01689	-0.021978	-0.023762	-0.039513	-0.022412	-0.024222	-0.024188	-0.023578	-0.034388	-0.005941	-0.007972	0.019977	0.009643	0.035266
-0.048689	-0.048046	-0.054688	-0.04572	-0.057224	-0.062114	-0.04065	-0.068639	-0.032174	-0.049769	-0.029845	-0.05768	-0.041763	-0.053384	-0.059851	-0.040799	-0.036651	-0.031239	0.002556	0.055556	0.100701	0.084003	0.086694	0.111669	0.117203	0.103061	0.122937	0.134333	0.145438	0.168085	0.191196	0.244897	0.345373	0.460454	0.57939	0.617655	0.617583	0.501848	0.373071	0.292729	0.223747	0.192763	0.186207	0.187177	0.191862	0.225279	0.258987	0.291214	0.300778	0.33091	0.31114	0.218409	0.112663	0.043398	0.007077	0.009241	0.003621	-0.017437	-0.008161	0.003776	-0.023321	-0.00678	-0.028464	-0.001379	-0.027594	-0.040399	-0.040726	-0.019664	-0.036912	-0.026451	-0.03262	-0.048443	-0.018002	-0.007539	0.003691	-0.001704	-0.004212	0.03035	0.023677
-0.056154	-0.053525	-0.05951	-0.065406	-0.076992	-0.062156	-0.055337	-0.063672	-0.054531	-0.073907	-0.057306	-0.055088	-0.039611	-0.03372	-0.029535	-0.025765	-0.038923	0.040845	0.08226	0.170865	0.249728	0.258567	0.296863	0.299832	0.319351	0.310178	0.264259	0.249468	0.224297	0.257051	0.296097	0.303097	0.357142	0.507746	0.589619	0.631952	0.640619	0.580047	0.463312	0.358974	0.34703	0.306433	0.310084	0.339466	0.374834	0.439065	0.431324	0.464847	0.485713	0.479895	0.417838	0.35018	0.203753	0.064199	0.004924	-0.012809	-0.01562	0.000595	-0.018341	-0.005982	-0.02989	-0.004854	-0.030047	-0.017017	-0.025547	-0.044572	-0.032399	-0.031947	-0.019794	-0.017407	-0.046713	-0.031906	-0.033312	-0.011857	-0.005154	0.006109	0.013413	0.035342	0.02983
-0.035248	-0.052643	-0.0715	-0.071545	-0.064011	-0.055692	-0.061754	-0.042828	-0.0409	-0.065404	-0.018559	-0.034853	-0.039113	-0.031449	-0.038745	-0.009364	0.010851	0.092227	0.20999	0.348095	0.436777	0.507507	0.502999	0.531345	0.517962	0.498182	0.47834	0.457715	0.426993	0.430978	0.423181	0.455675	0.514967	0.58016	0.682492	0.715949	0.75054	0.690772	0.634405	0.554459	0.545648	0.521283	0.529487	0.546267	0.621408	0.603092	0.621298	0.631884	0.621036	0.588279	0.537799	0.451667	0.309016	0.154307	0.024664	0.023418	-0.02277	0.007347	0.01636	-0.010329	-0.028233	-0.016007	-0.052105	-0.014515	-0.013451	-0.036469	-0.028384	-0.020143	-0.025759	-0.015735	-0.029577	-0.033357	-0.028004	-0.020521	-0.006372	-0.000813	0.001255	0.007112	0.026437
-0.051708	-0.059416	-0.050982	-0.073732	-0.044892	-0.040111	-0.059485	-0.02388	-0.021715	-0.069891	-0.035725	-0.037899	-0.027006	-0.02625	-0.007587	0.016301	0.059417	0.158541	0.308613	0.460141	0.535642	0.600313	0.649584	0.630482	0.634204	0.666957	0.656349	0.647513	0.61562	0.572842	0.575638	0.629274	0.63008	0.72527	0.765402	0.809595	0.832873	0.823699	0.776033	0.717149	0.676734	0.68969	0.700111	0.727592	0.779712	0.741111	0.769332	0.752513	0.725381	0.698745	0.648075	0.539519	0.356587	0.215662	0.068934	0.032423	0.016514	0.016537	-0.012155	-0.007943	-0.015383	-0.010145	-0.028176	-0.018362	-0.048107	-0.028922	-0.019859	-0.026825	-0.053413	-0.037514	-0.037528	-0.036569	-0.025717	-0.026203	-0.022812	-0.017578	0.016071	0.019086	0.032157
-0.033991	-0.032321	-0.069681	-0.065821	-0.035967	-0.059606	-0.050633	-0.037483	-0.034501	-0.035897	-0.039901	-0.053676	-0.017959	-0.024859	0.013023	0.003433	0.074729	0.215841	0.402211	0.534046	0.658561	0.6933	0.755746	0.73241	0.749378	0.785265	0.728008	0.727693	0.704549	0.68149	0.683328	0.720662	0.719069	0.774959	0.846845	0.888645	0.882337	0.864172	0.85139	0.807977	0.769309	0.761492	0.780148	0.786541	0.81078	0.780208	0.815825	0.788851	0.747139	0.66362	0.634398	0.486515	0.354785	0.178728	0.077529	0.039981	-0.020242	-0.001122	0.002222	-0.00529	-0.041834	-0.0299	-0.04183	-0.018075	-0.024045	-0.046879	-0.035456	-0.027188	-0.032749	-0.016349	-0.032469	-0.022663	0.005682	0.00012	-0.003541	-0.001418	-0.000728	0.017392	0.021005
-0.038074	-0.038556	-0.054046	-0.068539	-0.062144	-0.072279	-0.04486	-0.021947	-0.039721	-0.043686	-0.005625	-0.009188	-0.017012	0.000497	0.012974	0.034158	0.088477	0.203807	0.439964	0.596597	0.67701	0.733336	0.733811	0.765273	0.759523	0.781209	0.749536	0.750202	0.697413	0.69151	0.700891	0.705148	0.759397	0.804621	0.835801	0.882123	0.897927	0.867022	0.813083	0.743681	0.723835	0.722646	0.736401	0.713711	0.751347	0.737411	0.722692	0.72853	0.650299	0.641827	0.550392	0.454184	0.338623	0.178746	0.03344	0.02958	0.004512	0.011648	0.012512	-0.007982	-0.040548	-0.046481	-0.003917	-0.043812	-0.013861	-0.061482	-0.044546	-0.044583	-0.022256	-0.009813	-0.032049	-0.038213	-0.035824	-0.013235	-0.008756	-0.005568	0.008045	0.012521	0.01999
-0.031843	-0.045242	-0.048067	-0.045421	-0.040605	-0.06743	-0.030857	-0.046374	-0.052057	-0.045293	-0.025991	-0.023001	-0.003191	-0.000746	0.018285	0.009864	0.06267	0.185334	0.382348	0.558127	0.599957	0.668568	0.681465	0.690767	0.685246	0.708046	0.654021	0.675325	0.578777	0.598124	0.614189	0.616178	0.659095	0.732519	0.807343	0.81567	0.817819	0.757914	0.67307	0.60174	0.56578	0.570188	0.52682	0.574847	0.57984	0.596996	0.575877	0.562629	0.540389	0.527269	0.434426	0.306809	0.255843	0.097136	0.037642	0.002436	-0.022107	0.008765	0.003791	-0.007161	-0.030682	-0.040749	-0.033082	-0.040153	-0.014177	-0.033284	-0.036779	-0.017465	-0.041461	-0.011988	-0.030571	-0.013489	0.003554	-0.019732	0.001275	-0.002903	0.009344	0.008024	0.003764
-0.026558	-0.046224	-0.039863	-0.062061	-0.067288	-0.050105	-0.0446	-0.035107	-0.018494	-0.063555	-0.025211	-0.021758	-0.005097	0.00152	-0.002899	0.022569	0.051985	0.138872	0.268401	0.349652	0.532987	0.5504	0.558417	0.57256	0.547259	0.523423	0.46838	0.429876	0.39953	0.374868	0.378794	0.4132	0.480913	0.614056	0.721883	0.759502	0.736332	0.629552	0.514489	0.41282	0.364343	0.307709	0.319993	0.347632	0.3909	0.394118	0.372113	0.394849	0.39132	0.374857	0.308179	0.212834	0.097136	0.010523	-0.015456	-0.040285	-0.031265	-0.002183	-0.018098	-0.026861	-0.043606	-0.031994	-0.039934	-0.024363	-0.02019	-0.029826	-0.022848	-0.00985	-0.0111	-0.01838	-0.033183	-0.027273	-0.020135	-0.015082	0.00167	0.003815	-0.00187	0.008871	0.010242
-0.032386	-0.055538	-0.041022	-0.04165	-0.036115	-0.037353	-0.037374	-0.031755	-0.035746	-0.033997	-0.01201	-0.037022	-0.02456	-0.011736	0.002392	0.000696	0.02476	0.061782	0.142917	0.256657	0.35623	0.373571	0.361999	0.364032	0.310883	0.286658	0.27499	0.219139	0.209451	0.261725	0.297111	0.337666	0.443025	0.559829	0.673674	0.712073	0.675501	0.565009	0.399802	0.317538	0.24015	0.197755	0.173945	0.167551	0.15479	0.160232	0.144641	0.172498	0.17706	0.168372	0.118871	0.073454	-0.006802	0.005232	-0.013806	-0.041808	-0.023014	-0.022213	-0.028198	-0.023843	-0.055957	-0.01557	-0.058577	-0.030723	-0.037487	-0.040808	-0.039813	-0.027332	-0.015681	-0.010018	-0.045554	-0.019192	-0.033069	-0.015754	-0.000442	-0.001418	0.001417	0.031895	0.0281
-0.031368	-0.010194	-0.025548	-0.03617	-0.078271	-0.041989	-0.038884	-0.0272	-0.034107	-0.032762	-0.021134	-0.040921	-0.011405	-0.022498	-0.016117	-0.003194	0.009458	0.022977	0.040829	0.117215	0.158711	0.120851	0.157721	0.148314	0.143388	0.154782	0.166703	0.165141	0.155636	0.172927	0.233327	0.28876	0.370505	0.554786	0.650554	0.701029	0.647936	0.553867	0.392946	0.269059	0.208169	0.153777	0.159798	0.117916	0.095265	0.077864	0.052332	0.034921	0.009004	0.00585	-0.014393	-0.008752	-0.026867	-0.033229	-0.058297	-0.058585	-0.048639	-0.029417	-0.050144	-0.035172	-0.024949	-0.026111	-0.05684	-0.024108	-0.037821	-0.040373	-0.039021	-0.03777	-0.037782	-0.014618	-0.041602	-0.013839	-0.013334	-0.032286	-0.016281	-0.008387	-0.009196	0.011449	0.00302
-0.035248	-0.041552	-0.040021	-0.035118	-0.045691	-0.055319	-0.035536	-0.059708	-0.052929	-0.045136	-0.02417	-0.030827	-0.020084	-0.044431	-0.030309	-0.020345	-0.005099	-0.007068	0.01871	0.049973	0.058536	0.068509	0.053815	0.090065	0.102401	0.090487	0.101917	0.111471	0.129997	0.161839	0.201022	0.263617	0.370132	0.552314	0.666942	0.712937	0.666569	0.548935	0.365746	0.243032	0.181752	0.127362	0.096964	0.08823	0.060548	0.032214	0.006101	0.004743	-0.023907	-0.039972	-0.036896	-0.032003	-0.057803	-0.060673	-0.038412	-0.059847	-0.057526	-0.035576	-0.022462	-0.02402	-0.034749	-0.04599	-0.040358	-0.008576	-0.027603	-0.048902	-0.028913	-0.025339	-0.02569	0.004954	-0.025077	-0.028158	-0.021489	-0.015728	-0.008842	-0.002432	-0.007211	0.007423	0.01851
-0.058556	-0.018007	-0.047917	-0.049624	-0.047606	-0.050797	-0.035902	-0.057738	-0.04143	-0.036188	-0.026851	-0.044508	-0.011106	-0.023057	-0.015939	-0.002168	-0.014488	-0.014685	-0.02461	0.00793	0.003905	-0.006521	0.016864	0.023189	0.04949	0.045972	0.076134	0.060106	0.114794	0.142577	0.188991	0.260755	0.378727	0.604338	0.669359	0.756895	0.676567	0.547424	0.418135	0.252359	0.158044	0.099091	0.089306	0.073732	0.043921	0.020053	-0.013219	-0.031659	-0.01782	-0.043931	-0.058384	-0.053082	-0.062206	-0.075634	-0.069314	-0.041753	-0.069662	-0.042843	-0.034252	-0.038804	-0.055679	-0.021617	-0.03478	-0.013865	-0.006254	-0.030658	-0.016101	-0.02591	-0.026076	-0.021511	-0.034036	-0.011699	-0.001072	-0.024448	-0.005794	-0.002503	0.009038	0.005425	0.016457
-0.050692	-0.064249	-0.04622	-0.047379	-0.052453	-0.048889	-0.031451	-0.037305	-0.025026	-0.040005	-0.029154	-0.04446	-0.033218	-0.023793	-0.038105	-0.040667	-0.006192	0.006074	-0.011875	-2.9e-005	-0.00849	-0.000989	-0.02069	-0.01243	0.000444	0.001393	0.055858	0.073401	0.067412	0.124511	0.180808	0.249588	0.410121	0.584995	0.703427	0.761015	0.704492	0.52983	0.420905	0.25826	0.14091	0.073597	0.045086	0.045744	0.023447	0.010192	-0.013286	-0.010676	-0.030426	-0.049647	-0.038229	-0.050732	-0.044892	-0.057998	-0.09357	-0.066883	-0.066338	-0.058197	-0.04015	-0.04213	-0.05571	-0.031621	-0.046059	-0.027659	-0.03993	-0.042185	-0.047826	-0.020736	-0.024395	-0.003705	-0.018879	-0.025049	-0.028493	-0.026478	-0.021236	-0.007933	-0.018787	0.009986	-0.0184
-0.027401	-0.034636	-0.020197	-0.034108	-0.055561	-0.031317	-0.022849	-0.035727	-0.013718	-0.045553	-0.016156	-0.024857	-0.009588	-0.046402	-0.028039	-0.013279	-0.031669	-0.031623	-0.020507	-0.016157	-0.024462	-0.038742	-0.030522	-0.024918	-0.01265	-0.02416	0.034057	0.030684	0.05294	0.09941	0.154624	0.280617	0.43841	0.587354	0.7044	0.758445	0.71608	0.594539	0.413894	0.236357	0.109793	0.054604	0.021352	0.012991	0.006653	-0.024185	-0.029724	-0.018656	-0.026751	-0.033918	-0.055096	-0.048617	-0.047564	-0.061997	-0.081487	-0.080197	-0.074426	-0.04571	-0.028558	-0.031777	-0.051315	-0.046123	-0.054055	-0.02522	-0.035202	-0.047046	-0.042384	-0.019515	-0.039695	-0.021456	-0.038766	-0.014677	-0.004817	-0.041273	-0.013452	-0.032088	0.014219	-0.001867	0.007562
-0.033251	-0.041404	-0.055225	-0.059267	-0.051827	-0.05524	-0.03364	-0.030598	-0.03787	-0.062162	-0.047514	-0.041489	-0.042537	-0.030499	-0.044507	-0.027223	-0.020623	-0.024187	0.006282	-0.010209	-0.023272	-0.03069	-0.013725	-0.015291	-0.008293	-0.025161	0.018588	0.043731	0.054492	0.103325	0.165063	0.292694	0.46466	0.623073	0.699203	0.745015	0.736374	0.566625	0.443801	0.275172	0.115665	0.044803	0.007898	0.013339	-0.035624	-0.026015	-0.044708	-0.044299	-0.060519	-0.056347	-0.043525	-0.072866	-0.085376	-0.065483	-0.094945	-0.054035	-0.068775	-0.048209	-0.041927	-0.032105	-0.055158	-0.045611	-0.06624	-0.045826	-0.019074	-0.032656	-0.04471	-0.023378	-0.03333	-0.012732	-0.02522	-0.030307	-0.038987	-0.034571	-0.028205	-0.009272	-0.009835	0.013668	-0.00736
-0.041458	-0.052135	-0.034909	-0.035196	-0.055382	-0.039483	-0.035272	-0.052998	-0.027489	-0.06012	-0.03506	-0.048394	-0.020645	-0.044536	-0.01806	-0.026919	-0.060228	-0.022485	-0.036589	-0.026827	-0.031803	-0.021383	-0.025504	-0.031958	-0.025363	-0.026326	0.010398	0.031394	0.065365	0.113877	0.194353	0.308092	0.506853	0.636507	0.736487	0.770952	0.741685	0.592565	0.456662	0.275959	0.115069	0.011589	-0.027811	-0.025586	-0.048166	-0.042703	-0.050755	-0.06817	-0.053576	-0.067342	-0.069642	-0.046414	-0.070096	-0.07461	-0.087068	-0.086034	-0.075994	-0.059544	-0.030925	-0.052493	-0.063092	-0.044625	-0.050495	-0.036048	-0.050286	-0.040402	-0.048879	-0.037522	-0.02859	-0.018113	-0.025705	-0.026749	-0.03027	-0.0363	0.007586	-0.000427	-0.012211	-0.012834	-0.000135
