-0.019964	-0.037146	3.8e-005	-0.038322	-0.02626	-0.0135	-0.033543	-0.041982	-0.014326	-0.017074	-0.011871	-0.031434	-0.03269	-0.029026	-0.036056	0.006542	-0.004884	0.000634	-0.011973	-0.004601	0.003899	-0.000554	0.009018	-0.012931	0.057569	0.195592	0.321459	0.418034	0.530315	0.601637	0.678987	0.745867	0.761547	0.764257	0.807082	0.751905	0.791997	0.751956	0.756938	0.732854	0.712651	0.74245	0.701264	0.686872	0.687528	0.662304	0.670749	0.662881	0.666796	0.630015	0.59064	0.548139	0.51031	0.450463	0.41692	0.434877	0.371999	0.328482	0.310475	0.295545	0.253489	0.23243	0.232828	0.220416	0.18843	0.182933	0.187561	0.170675	0.166165	0.166349	0.165502	0.151945	0.140136	0.136677	0.138104	0.132237	0.114574	0.107117	0.105603	0.0761	0.079324	0.067066	0.056064	0.082278	0.070163	0.051673	0.040174	0.042185	0.029431	0.006954	-0.012229	-0.014413	-0.004305	0.002771	-0.036475	-0.019979	-0.007652
-0.021746	-0.011269	-0.009732	-0.027174	-0.01771	-0.02101	-0.023996	-0.016597	-0.028659	-0.034378	-0.013674	-0.027952	-0.037859	-0.022454	-0.031819	-0.007533	-0.013737	0.006562	0.014877	0.012032	0.022385	0.032399	0.010875	0.040267	0.092018	0.211488	0.359673	0.501447	0.605912	0.680568	0.764596	0.815916	0.831207	0.863775	0.863312	0.866098	0.891796	0.888612	0.903996	0.880999	0.889954	0.931627	0.917167	0.913175	0.917713	0.928375	0.886643	0.875027	0.890664	0.87036	0.82104	0.769045	0.752605	0.659101	0.620175	0.604767	0.613212	0.59448	0.54919	0.50657	0.487183	0.434998	0.382162	0.390841	0.352118	0.317448	0.324181	0.301032	0.237676	0.248776	0.232712	0.202693	0.208166	0.174799	0.173123	0.171167	0.131088	0.123958	0.136787	0.107093	0.086323	0.112678	0.068847	0.06262	0.058911	0.057884	0.037685	0.001533	0.016741	0.001055	-0.009733	-0.009244	0.005372	0.021925	-0.012675	-0.011086	-0.002854
-0.016779	-0.013661	-0.031907	-0.042363	-0.024853	-0.031641	-0.01689	-0.021978	-0.023762	-0.039513	-0.022412	-0.024222	-0.024188	-0.023578	-0.034388	-0.005941	-0.007972	0.019977	0.009643	0.035266	0.028411	0.049995	0.061405	0.072641	0.103876	0.206747	0.402531	0.562575	0.642627	0.738586	0.78107	0.841246	0.896137	0.898306	0.966856	0.967377	0.98162	0.989969	0.992979	1.009867	1.030444	1.07007	1.088182	1.102615	1.123781	1.110488	1.073872	1.098725	1.073621	1.068355	1.009327	0.967899	0.910095	0.834544	0.833638	0.79835	0.787232	0.759529	0.758032	0.694843	0.700847	0.631985	0.607837	0.612375	0.520098	0.569874	0.515761	0.501276	0.423771	0.414874	0.380753	0.348267	0.279199	0.278302	0.265159	0.224009	0.210824	0.159055	0.156958	0.132181	0.109305	0.113016	0.108706	0.087773	0.076008	0.043471	0.051064	0.036729	0.026651	0.003699	-0.004207	-0.010323	0.009641	0.006765	-0.022714	-0.005515	0.005318
0.003776	-0.023321	-0.00678	-0.028464	-0.001379	-0.027594	-0.040399	-0.040726	-0.019664	-0.036912	-0.026451	-0.03262	-0.048443	-0.018002	-0.007539	0.003691	-0.001704	-0.004212	0.03035	0.023677	0.052949	0.061312	0.081596	0.08887	0.149195	0.282532	0.43521	0.577832	0.69883	0.750251	0.811212	0.85992	0.920143	0.973741	0.974363	1.00626	1.015928	1.072099	1.060861	1.067077	1.12033	1.171763	1.163857	1.170228	1.187516	1.198	1.182245	1.192462	1.1611	1.124747	1.119817	1.054559	1.030225	0.995566	0.95605	0.963869	0.899917	0.906438	0.854315	0.846088	0.856263	0.808441	0.723253	0.701712	0.694331	0.653012	0.675351	0.62735	0.558445	0.51682	0.525347	0.455412	0.441257	0.390826	0.380959	0.32259	0.320929	0.260205	0.220885	0.208006	0.149941	0.15617	0.093471	0.114705	0.045295	0.071784	0.03475	0.021154	0.025033	-0.012404	0.009071	0.002893	0.005207	0.006278	-0.001587	-0.003287	0.004833
-0.005982	-0.02989	-0.004854	-0.030047	-0.017017	-0.025547	-0.044572	-0.032399	-0.031947	-0.019794	-0.017407	-0.046713	-0.031906	-0.033312	-0.011857	-0.005154	0.006109	0.013413	0.035342	0.02983	0.038735	0.072941	0.083765	0.119135	0.162323	0.331833	0.492391	0.623405	0.717451	0.790245	0.850776	0.929783	0.967637	0.97955	1.006693	1.019997	1.047091	1.068487	1.091271	1.124388	1.136724	1.142641	1.161213	1.172024	1.182732	1.206902	1.184329	1.179406	1.177803	1.162404	1.110344	1.085083	1.045317	1.044614	1.035124	1.018147	0.966265	0.938843	0.907803	0.92078	0.914857	0.843441	0.81215	0.764671	0.758909	0.717281	0.716175	0.663904	0.582902	0.593187	0.557128	0.504342	0.442304	0.483923	0.42601	0.343627	0.320916	0.271412	0.226837	0.15761	0.147342	0.151465	0.115116	0.062692	0.036464	0.052943	0.049319	0.026685	0.008509	-0.008682	-0.005903	-0.021374	0.001083	0.022568	-0.004317	0.001275	0.003369
-0.010329	-0.028233	-0.016007	-0.052105	-0.014515	-0.013451	-0.036469	-0.028384	-0.020143	-0.025759	-0.015735	-0.029577	-0.033357	-0.028004	-0.020521	-0.006372	-0.000813	0.001255	0.007112	0.026437	0.039482	0.083812	0.07908	0.119316	0.190145	0.318156	0.477313	0.641441	0.72741	0.79662	0.87463	0.93339	0.984054	0.997909	1.042215	1.028219	1.060486	1.06639	1.114861	1.100537	1.135574	1.165796	1.17127	1.183894	1.160345	1.181312	1.174067	1.176873	1.136817	1.134593	1.103667	1.037118	0.994034	0.996073	0.975189	0.959451	0.946853	0.886481	0.856516	0.832392	0.797129	0.768568	0.678472	0.665837	0.638726	0.633588	0.60006	0.617509	0.533018	0.508479	0.472218	0.445399	0.378429	0.365316	0.322536	0.24197	0.202061	0.170409	0.14488	0.11174	0.056348	0.079293	0.062424	0.035315	0.036445	0.024269	0.04546	0.018692	0.029963	0.017478	0.012072	-0.002506	-0.015579	0.024663	0.014432	-0.011363	-0.003698
-0.007943	-0.015383	-0.010145	-0.028176	-0.018362	-0.048107	-0.028922	-0.019859	-0.026825	-0.053413	-0.037514	-0.037528	-0.036569	-0.025717	-0.026203	-0.022812	-0.017578	0.016071	0.019086	0.032157	0.04519	0.073952	0.07394	0.110681	0.180199	0.325352	0.501048	0.643761	0.738955	0.832068	0.921889	0.969581	1.009373	1.017718	1.028289	1.03527	1.073144	1.093942	1.084038	1.101154	1.121555	1.111474	1.088392	1.117197	1.120571	1.102901	1.082345	1.070695	1.058827	1.032211	0.980251	0.942865	0.947244	0.881551	0.846769	0.836971	0.799961	0.751806	0.734091	0.683472	0.68194	0.58942	0.549401	0.554665	0.517003	0.464081	0.454274	0.383412	0.376889	0.313554	0.303913	0.267743	0.228379	0.183538	0.150191	0.139525	0.07493	0.085191	0.097546	0.060885	0.077586	0.077883	0.039167	0.080573	0.04797	0.041213	0.042577	0.031487	0.033289	0.027922	0.008709	-0.0012	-0.009909	0.016027	-0.009666	0.003552	0.001673
-0.00529	-0.041834	-0.0299	-0.04183	-0.018075	-0.024045	-0.046879	-0.035456	-0.027188	-0.032749	-0.016349	-0.032469	-0.022663	0.005682	0.00012	-0.003541	-0.001418	-0.000728	0.017392	0.021005	0.033026	0.052685	0.07814	0.080436	0.163352	0.352971	0.525173	0.663445	0.765452	0.887086	0.926881	0.977802	1.002786	1.03127	1.054666	1.029054	1.046105	1.048033	1.04291	1.025253	1.028217	1.060278	1.013387	1.006257	1.00658	1.007976	0.945232	0.909039	0.847027	0.860311	0.812435	0.791961	0.77394	0.721837	0.660719	0.63782	0.617513	0.535152	0.47566	0.519615	0.435491	0.420007	0.311747	0.339231	0.249896	0.257681	0.188403	0.187356	0.138035	0.132312	0.105747	0.102707	0.094974	0.081919	0.091149	0.069642	0.089661	0.083382	0.085185	0.077794	0.069791	0.080152	0.055177	0.057249	0.060638	0.057393	0.071612	0.020395	0.018307	0.019404	0.007365	-0.003065	0.012841	0.010643	-0.032128	-0.019878	-0.011348
-0.007982	-0.040548	-0.046481	-0.003917	-0.043812	-0.013861	-0.061482	-0.044546	-0.044583	-0.022256	-0.009813	-0.032049	-0.038213	-0.035824	-0.013235	-0.008756	-0.005568	0.008045	0.012521	0.01999	0.008889	0.052498	0.033002	0.054267	0.131766	0.305481	0.527049	0.66413	0.774795	0.88411	0.944521	0.971378	1.000694	0.991395	1.016149	0.984942	0.967215	0.971425	0.953386	0.940637	0.926626	0.889888	0.856304	0.810709	0.797371	0.783906	0.760456	0.721377	0.696593	0.649434	0.633073	0.54496	0.50529	0.493801	0.415376	0.360458	0.383323	0.237691	0.230052	0.166439	0.138736	0.115805	0.116283	0.052942	0.045528	0.048046	0.068179	0.06096	0.072668	0.071515	0.077877	0.07137	0.073821	0.049933	0.084345	0.074806	0.061212	0.076318	0.06995	0.054383	0.044602	0.070599	0.064608	0.06093	0.051949	0.046609	0.045073	0.014649	0.024076	0.003122	-0.00636	-0.024394	0.014147	-0.002138	-0.012413	-0.010726	0.006589
-0.007161	-0.030682	-0.040749	-0.033082	-0.040153	-0.014177	-0.033284	-0.036779	-0.017465	-0.041461	-0.011988	-0.030571	-0.013489	0.003554	-0.019732	0.001275	-0.002903	0.009344	0.008024	0.003764	0.010381	0.061826	0.016907	0.040427	0.126016	0.279543	0.483516	0.67404	0.775855	0.850029	0.901769	0.906408	0.931978	0.941563	0.898674	0.855994	0.870018	0.807934	0.814002	0.7555	0.74875	0.711811	0.659258	0.641909	0.64008	0.556026	0.502104	0.514933	0.455158	0.420585	0.359605	0.334486	0.243771	0.17082	0.136923	0.109125	0.069724	0.010745	0.015554	-0.008835	-0.007377	0.007782	0.00697	-0.005386	0.044029	0.02908	0.032065	0.050555	0.053006	0.045531	0.044567	0.057827	0.045312	0.040379	0.089128	0.073919	0.062444	0.078482	0.060094	0.067163	0.038623	0.048314	0.023064	0.039683	0.044556	0.03172	0.014662	0.016672	0.013349	-0.01291	-0.011115	-0.014639	-0.01419	0.013406	-0.0243	0.000574	0.000136
-0.026861	-0.043606	-0.031994	-0.039934	-0.024363	-0.02019	-0.029826	-0.022848	-0.00985	-0.0111	-0.01838	-0.033183	-0.027273	-0.020135	-0.015082	0.00167	0.003815	-0.00187	0.008871	0.010242	0.006163	0.031638	0.043425	0.055142	0.100497	0.271533	0.432276	0.599912	0.711158	0.787614	0.83439	0.851715	0.834526	0.85825	0.81131	0.7548	0.714862	0.717306	0.655128	0.617192	0.594934	0.554769	0.523813	0.461699	0.413222	0.32181	0.299115	0.240925	0.185942	0.129971	0.092112	0.067673	0.021314	0.023903	0.012535	0.008944	0.008371	-0.006208	-0.018334	-0.00487	-0.012971	-0.004716	0.004802	0.0062	0.004764	0.007725	0.026973	0.025092	0.045095	0.048487	0.032463	0.036152	0.051588	0.054959	0.057716	0.044337	0.023446	0.057737	0.032561	0.03515	0.03367	0.012997	0.01695	0.028803	0.027253	0.057294	0.010314	-0.000152	-0.005863	-0.021613	-0.01966	-0.03545	0.011908	-8.4e-005	-0.007805	-0.023032	0.007649
-0.023843	-0.055957	-0.01557	-0.058577	-0.030723	-0.037487	-0.040808	-0.039813	-0.027332	-0.015681	-0.010018	-0.045554	-0.019192	-0.033069	-0.015754	-0.000442	-0.001418	0.001417	0.031895	0.0281	0.030095	0.044037	0.051494	0.062437	0.11132	0.230929	0.409194	0.52073	0.600387	0.704083	0.773721	0.742868	0.714068	0.684356	0.649892	0.608511	0.578077	0.528511	0.495778	0.417199	0.371883	0.321455	0.282349	0.216867	0.156348	0.09675	0.079921	0.062968	0.054256	0.028871	-0.037404	-0.013315	-0.019708	-0.010999	0.003116	0.000327	0.006537	-0.003272	-0.000988	-0.010689	-0.031052	-0.002084	0.0035	-0.002005	-0.003811	0.0137	0.011455	0.01769	0.031589	0.027539	0.0362	0.023408	0.030253	0.026058	0.040929	0.033642	0.027186	0.024218	0.003477	0.026117	-0.000426	0.028581	0.00751	0.02206	0.018293	0.014207	0.010234	-0.004475	-0.009919	-0.023612	-0.03911	-0.028003	-0.02498	-0.002319	0.000461	0.003199	-0.007735
-0.035172	-0.024949	-0.026111	-0.05684	-0.024108	-0.037821	-0.040373	-0.039021	-0.03777	-0.037782	-0.014618	-0.041602	-0.013839	-0.013334	-0.032286	-0.016281	-0.008387	-0.009196	0.011449	0.00302	0.034239	0.043211	0.026286	0.024797	0.09448	0.189074	0.309251	0.405774	0.532737	0.597224	0.623107	0.592359	0.549737	0.53748	0.483441	0.426386	0.358122	0.328826	0.277334	0.243101	0.202664	0.167876	0.096076	0.094189	0.087885	0.048654	0.050957	0.046713	0.018162	0.005226	-0.008377	-0.030215	-0.046109	-0.005506	-0.004993	-0.004166	0.007766	-0.032525	-0.003131	-0.016557	-0.030815	-0.022331	-0.010495	0.01346	-0.004561	0.011448	-0.004027	-0.007697	0.011979	0.007541	0.002785	0.010474	0.019602	-0.000649	0.008636	0.023696	0.001848	0.00099	0.009717	0.005839	-0.011853	0.004921	-0.013963	0.018556	0.016357	0.012295	-0.001771	-0.000568	-0.019996	-0.038306	-0.051568	-0.052793	-0.020097	0.007363	0.006629	-0.009373	0.009144
-0.02402	-0.034749	-0.04599	-0.040358	-0.008576	-0.027603	-0.048902	-0.028913	-0.025339	-0.02569	0.004954	-0.025077	-0.028158	-0.021489	-0.015728	-0.008842	-0.002432	-0.007211	0.007423	0.01851	0.013507	0.042594	0.042451	0.026942	0.084132	0.133361	0.249669	0.355531	0.402265	0.434613	0.422252	0.420204	0.364516	0.323949	0.288022	0.267734	0.232163	0.195552	0.144027	0.136639	0.108627	0.099689	0.08275	0.034299	0.047603	0.033378	0.041104	0.016823	-0.001518	-0.00921	-0.041116	-0.005488	-0.026766	0.010544	-0.007439	-0.012517	0.008464	-0.017328	-0.026234	-0.014135	-0.01023	-0.027856	-0.033605	-0.004134	-0.021153	-0.005437	-0.017537	0.023466	-0.007272	-0.006824	0.013529	-0.009763	0.004957	-0.001263	0.009353	0.010852	-0.007884	-0.00084	0.001366	-0.007796	0.010571	-0.000365	-0.00717	-0.00604	0.01724	0.001044	0.008327	0.005373	0.015464	-0.021617	-0.024558	-0.047395	-0.027994	0.005274	0.009839	-0.016436	0.001355
