-0.09963	-0.108899	-0.08911	-0.086183	-0.075706	-0.083086	-0.08748	-0.098769	-0.106335	-0.100937	-0.088875	-0.097762	-0.113635	-0.085909	-0.095011	-0.044522	-0.032789	-0.023161	0.02306	0.025301	0.034954	0.03789	0.023956	0.052531	0.039299	0.012589	0.002919	-0.002091	-0.002881	-0.027605	-0.069817	-0.055158	-0.040396	-0.037115	0.001688	0.02867	0.017501	0.059525	0.040414	0.067097	0.053902	0.039362	0.039293	0.031073	0.024949	0.02448	0.009369	-0.01644	-0.003473	-0.025586	-0.039929	-0.049222	-0.080046	-0.08688	-0.093469	-0.087088	-0.080262	-0.08631	-0.092724	-0.062856	-0.055687	-0.04896	-0.047787	-0.062042	-0.011774	-0.019524	-0.046936	-0.042069	-0.051728	-0.028089	-0.020024	-0.03031	-0.012719	-0.031273	-0.033534	-0.025437	-0.031554	-0.038356	-0.01329	-0.012791	-0.004343	-0.012312	-0.016627	-0.006208	-0.026979	-0.016573	-0.017214	-0.02599	-0.031557	-0.061166	-0.026967	-0.01398	0.013365
-0.097705	-0.084169	-0.091834	-0.094697	-0.074932	-0.096636	-0.104569	-0.095241	-0.109629	-0.102483	-0.10909	-0.086452	-0.078563	-0.077378	0.005945	0.042374	0.031005	0.108039	0.155582	0.146899	0.168849	0.166939	0.185359	0.157017	0.176099	0.202135	0.154904	0.109282	0.075924	0.030716	-0.01744	-0.008985	-0.019913	-0.010187	0.019316	0.07053	0.084349	0.086773	0.087339	0.093018	0.066442	0.088701	0.077699	0.046883	0.063693	0.075727	0.036835	0.034854	0.035287	0.025621	0.012067	0.003249	-0.028728	-0.037013	-0.062398	-0.071501	-0.070173	-0.082693	-0.075808	-0.066503	-0.070365	-0.059379	-0.070091	-0.064281	-0.047118	-0.03262	-0.042802	-0.040505	-0.028272	-0.046452	-0.037542	-0.032634	-0.036835	-0.047295	-0.058374	-0.05672	-0.047734	-0.048672	-0.037463	-0.043984	-0.031993	-0.028927	-0.036919	-0.038997	-0.057262	-0.043641	-0.055682	-0.050015	-0.053353	-0.057965	-0.052671	-0.046079	-0.041157
-0.095481	-0.105623	-0.098925	-0.114612	-0.099209	-0.118576	-0.102292	-0.105706	-0.098542	-0.117962	-0.084713	-0.081386	-0.074536	-0.042592	-0.048051	0.048371	0.10716	0.185426	0.203812	0.235203	0.286459	0.284247	0.302042	0.265637	0.305641	0.274518	0.276538	0.252353	0.209617	0.151115	0.132254	0.102823	0.084099	0.074805	0.112359	0.111846	0.124514	0.127894	0.118843	0.141108	0.131573	0.133217	0.154078	0.104337	0.121513	0.099435	0.088103	0.069414	0.071695	0.063882	0.042907	0.033892	-0.005236	-0.01376	-0.010881	-0.053124	-0.071186	-0.060524	-0.063412	-0.051216	-0.077159	-0.06598	-0.064519	-0.050827	-0.064678	-0.060259	-0.05008	-0.057257	-0.064907	-0.042196	-0.061883	-0.051592	-0.052284	-0.049221	-0.064224	-0.07786	-0.056102	-0.074159	-0.076098	-0.052743	-0.043342	-0.048488	-0.067223	-0.073917	-0.068179	-0.069617	-0.08576	-0.089844	-0.079915	-0.08035	-0.077207	-0.063677	-0.060943
-0.10397	-0.098144	-0.097823	-0.088979	-0.090376	-0.10123	-0.079083	-0.080586	-0.100471	-0.086823	-0.076207	-0.078924	-0.062082	-0.038394	0.037804	0.109464	0.200222	0.292765	0.338029	0.318428	0.336856	0.352004	0.384211	0.403795	0.420818	0.400376	0.461002	0.384775	0.361052	0.308423	0.304112	0.242375	0.218263	0.194441	0.204749	0.206384	0.210557	0.197704	0.177161	0.209091	0.201204	0.196993	0.202712	0.191866	0.175353	0.161286	0.144597	0.110539	0.142564	0.118953	0.10772	0.074745	0.068648	0.044186	0.01084	0.021845	-0.002403	-0.052754	-0.059831	-0.063814	-0.064257	-0.071678	-0.08132	-0.057752	-0.071363	-0.086112	-0.051212	-0.060168	-0.066395	-0.067969	-0.052405	-0.067006	-0.057336	-0.0708	-0.080319	-0.075288	-0.08484	-0.083974	-0.05955	-0.062682	-0.067189	-0.063841	-0.068418	-0.074711	-0.078498	-0.09221	-0.101754	-0.107415	-0.104351	-0.135012	-0.083857	-0.090639	-0.080797
-0.087271	-0.090437	-0.105386	-0.072781	-0.082238	-0.097564	-0.076379	-0.090535	-0.070784	-0.064674	-0.080733	-0.03396	-0.007171	0.05482	0.162364	0.257807	0.297742	0.397013	0.426875	0.444495	0.494845	0.532718	0.510228	0.524437	0.546063	0.545601	0.549085	0.549563	0.533917	0.53881	0.505344	0.468038	0.456818	0.397476	0.352599	0.335146	0.350348	0.293855	0.290605	0.280738	0.282218	0.293569	0.250281	0.238812	0.253451	0.217082	0.20644	0.184191	0.18366	0.194075	0.166439	0.122574	0.113108	0.081611	0.074956	0.059181	0.015189	-0.008299	-0.01684	-0.039747	-0.047277	-0.040588	-0.065265	-0.045678	-0.068795	-0.051733	-0.06789	-0.073837	-0.073599	-0.083385	-0.066652	-0.094068	-0.08976	-0.069197	-0.095707	-0.093033	-0.084988	-0.086988	-0.088786	-0.079303	-0.10349	-0.109558	-0.087005	-0.102607	-0.092732	-0.119516	-0.118186	-0.130167	-0.139502	-0.144868	-0.122365	-0.121132	-0.089141
-0.108814	-0.116761	-0.074545	-0.082529	-0.066214	-0.075266	-0.096136	-0.104378	-0.081768	-0.086906	-0.055133	-0.013439	0.00189	0.072775	0.264535	0.377518	0.416046	0.491702	0.55818	0.587003	0.626788	0.615074	0.63532	0.651285	0.685634	0.673365	0.700401	0.683831	0.671568	0.66436	0.663419	0.632321	0.57133	0.568624	0.519517	0.526191	0.546991	0.49367	0.443233	0.410853	0.419222	0.411205	0.397776	0.363993	0.351414	0.335282	0.314418	0.26638	0.271661	0.264951	0.255887	0.236116	0.169683	0.162845	0.139816	0.104817	0.062206	0.060823	0.019107	-0.012145	-0.029524	-0.017949	-0.037874	-0.067405	-0.037418	-0.055385	-0.046173	-0.086763	-0.084608	-0.083903	-0.088574	-0.095699	-0.101548	-0.098518	-0.124408	-0.09234	-0.093484	-0.104841	-0.086627	-0.118497	-0.120808	-0.09159	-0.116344	-0.109991	-0.109166	-0.164025	-0.164385	-0.155642	-0.202829	-0.169884	-0.155482	-0.139307	-0.103112
-0.106141	-0.099598	-0.07799	-0.063692	-0.050912	-0.084435	-0.069367	-0.113574	-0.095055	-0.075042	-0.073061	-0.022215	0.061628	0.188758	0.367827	0.482612	0.532512	0.602108	0.629011	0.704654	0.71227	0.703197	0.757613	0.774743	0.791513	0.777446	0.77796	0.789496	0.786286	0.764993	0.753553	0.756224	0.735101	0.676027	0.685283	0.666711	0.640964	0.630822	0.611583	0.541912	0.546392	0.522102	0.492192	0.520272	0.512736	0.470995	0.435179	0.42495	0.424576	0.356394	0.405183	0.328309	0.281218	0.231192	0.218517	0.179796	0.161738	0.163999	0.094627	0.061649	0.061946	0.038415	-0.02525	-0.014575	-0.020218	-0.032799	-0.033528	-0.060612	-0.071171	-0.099953	-0.093411	-0.112259	-0.101705	-0.115276	-0.111706	-0.079426	-0.093314	-0.115597	-0.09841	-0.096519	-0.106357	-0.119776	-0.125885	-0.114754	-0.114356	-0.129829	-0.152981	-0.176493	-0.186032	-0.194972	-0.162517	-0.142693	-0.150787
-0.09906	-0.0969	-0.085038	-0.051884	-0.082297	-0.076338	-0.086892	-0.115284	-0.102731	-0.099663	-0.09461	-0.004183	0.089342	0.285425	0.441837	0.549446	0.632534	0.664393	0.741774	0.771176	0.827984	0.836531	0.899505	0.920022	0.931808	0.948417	0.910072	0.929556	0.92254	0.901616	0.889326	0.83663	0.831155	0.846141	0.783558	0.783392	0.757158	0.766606	0.720353	0.678037	0.633876	0.656502	0.647879	0.638641	0.607944	0.587638	0.574246	0.557327	0.536071	0.497868	0.465174	0.418385	0.427385	0.372128	0.330278	0.30745	0.263403	0.278544	0.249995	0.172351	0.122143	0.130481	0.079041	0.026545	0.021186	0.005806	0.004739	-0.034073	-0.086433	-0.069814	-0.085123	-0.117463	-0.12082	-0.098129	-0.107047	-0.103321	-0.098585	-0.110035	-0.088327	-0.087607	-0.097187	-0.132288	-0.095323	-0.120258	-0.128005	-0.131071	-0.171448	-0.16811	-0.18499	-0.187039	-0.16529	-0.14921	-0.13218
-0.046075	-0.087841	-0.066104	-0.061067	-0.049686	-0.068287	-0.075096	-0.073491	-0.116775	-0.088865	-0.124385	-0.036452	0.116684	0.361451	0.509391	0.596417	0.695118	0.739514	0.811715	0.831497	0.91331	0.965101	1.010611	1.03794	1.049737	1.044111	1.03743	1.034237	1.01562	1.007311	0.999046	0.972138	0.962019	0.943936	0.921845	0.895929	0.912743	0.877125	0.855319	0.842562	0.800303	0.765549	0.738073	0.719777	0.707668	0.695916	0.647402	0.625451	0.583803	0.544188	0.481492	0.500293	0.461706	0.442131	0.440924	0.409744	0.367007	0.349675	0.295251	0.278997	0.200139	0.176503	0.103192	0.044827	0.061948	0.016806	0.012613	-0.02347	-0.022594	-0.085316	-0.099159	-0.118378	-0.132801	-0.122429	-0.119998	-0.108278	-0.100669	-0.111759	-0.095837	-0.076382	-0.101284	-0.105841	-0.131038	-0.11465	-0.132118	-0.154259	-0.152667	-0.142554	-0.151626	-0.171578	-0.149787	-0.127647	-0.136276
-0.047723	-0.033985	-0.030528	-0.04089	-0.045113	-0.056175	-0.05222	-0.0839	-0.077547	-0.088266	-0.079427	-0.003137	0.119939	0.335672	0.54647	0.622897	0.707094	0.752787	0.806026	0.855966	0.964049	1.017035	1.093457	1.12083	1.137311	1.12254	1.1114	1.097014	1.115549	1.10328	1.091741	1.061952	1.060497	1.036549	1.023292	1.015102	1.009307	0.97722	0.98118	0.95477	0.931203	0.894542	0.875122	0.85712	0.818916	0.811735	0.763485	0.725344	0.685709	0.612126	0.604388	0.529646	0.487204	0.471616	0.43425	0.425947	0.408837	0.336623	0.366081	0.270676	0.22653	0.14195	0.020652	-0.043855	-0.035566	-0.084518	-0.027848	-0.069192	-0.071545	-0.085451	-0.118172	-0.108209	-0.134125	-0.140176	-0.133666	-0.142454	-0.113806	-0.117954	-0.105144	-0.124714	-0.107958	-0.121745	-0.123324	-0.118639	-0.131693	-0.134458	-0.15203	-0.169644	-0.16118	-0.149929	-0.136278	-0.163118	-0.116696
-0.035956	-0.058408	-0.071124	-0.07427	-0.088838	-0.086011	-0.078686	-0.064582	-0.094775	-0.086444	-0.070106	0.008453	0.121725	0.349908	0.549895	0.618041	0.712536	0.771735	0.848663	0.888341	0.980303	1.069095	1.118637	1.134049	1.145506	1.136812	1.151082	1.118224	1.151334	1.129391	1.119497	1.106114	1.078269	1.081187	1.069659	1.053282	1.041015	1.046958	0.965328	0.999213	0.94061	0.936041	0.923514	0.900979	0.871258	0.848125	0.825431	0.757451	0.747695	0.668424	0.621069	0.538339	0.49176	0.46507	0.445092	0.427264	0.397912	0.34318	0.353574	0.26321	0.197001	0.077708	-0.042283	-0.092317	-0.104392	-0.155722	-0.113885	-0.12194	-0.147515	-0.140999	-0.148413	-0.14037	-0.169075	-0.13837	-0.157878	-0.176574	-0.161955	-0.142648	-0.138529	-0.119305	-0.12436	-0.121081	-0.133511	-0.152069	-0.145658	-0.119195	-0.141212	-0.13424	-0.145954	-0.154802	-0.139824	-0.125326	-0.10921
-0.069272	-0.107742	-0.07314	-0.087675	-0.08783	-0.107958	-0.081953	-0.081638	-0.091929	-0.055323	-0.05395	0.002286	0.116577	0.363503	0.561727	0.634053	0.685126	0.747669	0.816518	0.884748	0.965741	1.040268	1.108334	1.144925	1.147112	1.126093	1.119866	1.105793	1.131595	1.118057	1.096912	1.076093	1.05365	1.072204	1.037974	1.030768	0.995909	0.977007	0.951413	0.929377	0.911619	0.878988	0.863091	0.854993	0.856865	0.800276	0.715246	0.735801	0.65025	0.577111	0.537573	0.445133	0.401629	0.378108	0.397928	0.359708	0.325722	0.265355	0.201731	0.163086	0.026258	-0.055678	-0.080536	-0.095453	-0.132865	-0.111683	-0.155481	-0.123595	-0.139412	-0.119645	-0.135956	-0.108065	-0.139842	-0.153071	-0.178815	-0.189016	-0.167418	-0.151721	-0.132337	-0.153098	-0.143806	-0.113936	-0.117313	-0.114482	-0.135635	-0.122003	-0.117621	-0.137234	-0.139173	-0.132888	-0.148404	-0.117731	-0.121656
-0.096648	-0.075553	-0.076844	-0.096429	-0.112416	-0.09801	-0.099476	-0.111169	-0.099427	-0.088982	-0.065524	0.006586	0.126424	0.37163	0.498718	0.560098	0.678375	0.744059	0.827595	0.881555	0.944377	1.01166	1.036618	1.096957	1.085821	1.095529	1.079858	1.068591	1.038426	1.055318	1.023994	1.003353	0.979932	0.979472	0.919377	0.909467	0.914807	0.850583	0.824221	0.823921	0.807255	0.776868	0.721813	0.704095	0.68582	0.618054	0.619844	0.541041	0.51653	0.469648	0.41781	0.32941	0.317671	0.282509	0.244617	0.191234	0.148775	0.088217	0.035254	0.050499	-0.049732	-0.052115	-0.066836	-0.078962	-0.083889	-0.101425	-0.11153	-0.115393	-0.131124	-0.138943	-0.118758	-0.130433	-0.120082	-0.161962	-0.139532	-0.151109	-0.141695	-0.160584	-0.144882	-0.143295	-0.110792	-0.125602	-0.133165	-0.13394	-0.13055	-0.114366	-0.140097	-0.140303	-0.109548	-0.10457	-0.135401	-0.098817	-0.093823
-0.054571	-0.105246	-0.060313	-0.051057	-0.080553	-0.084701	-0.091132	-0.128203	-0.110127	-0.09903	-0.071113	0.001098	0.131851	0.452888	0.521433	0.573466	0.651166	0.71593	0.787571	0.830936	0.870379	0.939247	0.952198	0.971552	0.98237	0.984422	0.964542	0.964893	0.940401	0.902006	0.897003	0.861607	0.854741	0.81657	0.790328	0.759571	0.754357	0.728419	0.677111	0.656176	0.63683	0.59963	0.573087	0.523185	0.498794	0.499622	0.368152	0.339036	0.403919	0.245988	0.158129	0.156636	0.11672	0.051191	0.020473	0.027211	0.027539	-0.019259	-0.027807	-0.047219	-0.040888	-0.047428	-0.049471	-0.040703	-0.071351	-0.123751	-0.137665	-0.172244	-0.181275	-0.15109	-0.145104	-0.13563	-0.154543	-0.139282	-0.136882	-0.134208	-0.143525	-0.149234	-0.124179	-0.11641	-0.128587	-0.121915	-0.126608	-0.132931	-0.13854	-0.122583	-0.120156	-0.120358	-0.142855	-0.11859	-0.118733	-0.105118	-0.084049
-0.017207	-0.071066	-0.042637	-0.074923	-0.06782	-0.074936	-0.079762	-0.125589	-0.12902	-0.089245	-0.111269	-0.02733	0.078624	0.323666	0.471565	0.578151	0.617136	0.701498	0.749917	0.77742	0.788157	0.841707	0.84487	0.907337	0.905621	0.875471	0.8434	0.846197	0.827984	0.810607	0.800006	0.77461	0.719332	0.685828	0.722459	0.66999	0.683162	0.610048	0.566424	0.545691	0.479813	0.4473	0.384969	0.334451	0.304311	0.245934	0.210461	0.113803	0.111698	0.0564	0.017502	0.009529	-0.014254	-0.038276	-0.08336	-0.100215	-0.093609	-0.077825	-0.088376	-0.072948	-0.073284	-0.061065	-0.088302	-0.079089	-0.080499	-0.119671	-0.138078	-0.166744	-0.166942	-0.167784	-0.142142	-0.131082	-0.13402	-0.107403	-0.13673	-0.141572	-0.156739	-0.14753	-0.129835	-0.125873	-0.131844	-0.094461	-0.099034	-0.137337	-0.137329	-0.110679	-0.134463	-0.108906	-0.103208	-0.116829	-0.105922	-0.106283	-0.082413
-0.075646	-0.11745	-0.068711	-0.064903	-0.039583	-0.056372	-0.04216	-0.07116	-0.096249	-0.111377	-0.102292	-0.029478	0.093532	0.321256	0.440446	0.556192	0.600499	0.637263	0.676885	0.726891	0.726033	0.728999	0.768686	0.776351	0.761744	0.760164	0.757216	0.735624	0.711158	0.693978	0.669729	0.667636	0.637729	0.611514	0.554068	0.530312	0.522782	0.476425	0.404007	0.371211	0.319356	0.282811	0.207206	0.159983	0.089521	0.122103	0.104243	0.081402	0.043724	0.017978	-0.014305	-0.04651	-0.064272	-0.087324	-0.105481	-0.123004	-0.140063	-0.139644	-0.114881	-0.103543	-0.081162	-0.075858	-0.095152	-0.084589	-0.121921	-0.114066	-0.09943	-0.157563	-0.168883	-0.158275	-0.148633	-0.1466	-0.143545	-0.132813	-0.129897	-0.140226	-0.141894	-0.136982	-0.134622	-0.122136	-0.120553	-0.110813	-0.125888	-0.11407	-0.127912	-0.124011	-0.123572	-0.1032	-0.104568	-0.114102	-0.099533	-0.099448	-0.101177
