1.8222337	1.8218957	1.8218063	1.8215245	1.8226067	1.8228919	1.8219893	1.8219085	1.819846	1.823015	1.8241241	1.8225381	1.8243068	1.8256086	1.8238129	1.8261463	1.8265416	1.8263941	1.8276236	1.8273576	1.8263928	1.8275256	1.8270894	1.8292887	1.8285761	1.8284038	1.8293304	1.8287873	1.8282435	1.8283249	1.8287033	1.8295725	1.828362	1.830581	1.8292895	1.8288362	1.8286556	1.8275755	1.8270269	1.8268549	1.8261576	1.8250007	1.8247435	1.8245988	1.8229623	1.822635	1.8206134	1.8220645	1.8194745	1.8205751	1.8224389	1.8223234	1.8221353	1.8238187	1.8258276	1.8253774	1.8277441	1.830005	1.8317191	1.8373087	1.8453901	1.8536864	1.8578563	1.8591342	1.8609236	1.8580018	1.8464652	1.8126029	1.8141849	1.8201775	1.8250313	1.8259808	1.8228641	1.8255086	1.8239221	1.8240114	1.8278512	1.8312289
1.8226115	1.8229969	1.8201288	1.8197823	1.8224416	1.8213444	1.8210892	1.8215368	1.8212478	1.8212883	1.8217873	1.8226929	1.8230636	1.825118	1.8234996	1.8258606	1.8261136	1.8265567	1.8267807	1.8260399	1.8276433	1.8285499	1.8272191	1.828305	1.8284117	1.8301849	1.8288334	1.829413	1.8284901	1.8286541	1.8292665	1.8307542	1.8285355	1.8303244	1.8303752	1.8302076	1.8295412	1.8287184	1.827471	1.825719	1.8262507	1.8269667	1.8256398	1.8256227	1.8238614	1.8209209	1.8203874	1.8231997	1.8192478	1.8199886	1.8205419	1.8194535	1.8205516	1.8228611	1.8263896	1.8268653	1.8268398	1.8293902	1.8309251	1.835083	1.8415524	1.8501189	1.8552887	1.8577007	1.859212	1.859218	1.8526894	1.8285168	1.815451	1.820206	1.8251173	1.8277522	1.8243455	1.8215633	1.8196864	1.8204139	1.8252014	1.82905
1.8211462	1.8216441	1.8213927	1.8233502	1.8215706	1.819883	1.8217292	1.8205379	1.8202845	1.820248	1.8197476	1.8202927	1.8224421	1.8243269	1.8227678	1.8250248	1.8257044	1.8264885	1.8270453	1.8273208	1.8269466	1.829342	1.8284513	1.8291893	1.8280065	1.8297983	1.8292696	1.8285042	1.8296587	1.8298585	1.8287088	1.8310951	1.8282672	1.831273	1.8305999	1.8301179	1.8299774	1.8285579	1.8273362	1.8261833	1.8261085	1.8274145	1.8261216	1.8248374	1.8244226	1.8228044	1.8223164	1.8241575	1.8200538	1.818434	1.8199876	1.8181348	1.8190686	1.8226243	1.8261372	1.8273004	1.8271793	1.8300808	1.830051	1.8322838	1.8374353	1.8450475	1.8503376	1.8549343	1.8573893	1.8580187	1.8574156	1.8509546	1.8300345	1.8208846	1.8262104	1.8292403	1.8240639	1.8190713	1.8172575	1.8199981	1.8240799	1.8293642
1.8216321	1.822253	1.8213384	1.8220554	1.8222397	1.8215613	1.8208934	1.8207324	1.8181106	1.8172326	1.8173646	1.8195129	1.8211843	1.8241555	1.8212068	1.8241881	1.8262605	1.8265667	1.825889	1.8283625	1.8276183	1.8293342	1.828307	1.8279989	1.8279707	1.8289594	1.8295412	1.8295791	1.8299534	1.8303297	1.8303302	1.8315989	1.8304457	1.8313015	1.830913	1.8302883	1.8311424	1.8296003	1.8271133	1.8286081	1.8267658	1.8271506	1.8273032	1.8270654	1.824476	1.8225388	1.8216667	1.8231029	1.8205821	1.8178484	1.8195993	1.8160391	1.8172339	1.8193359	1.8241926	1.8249165	1.8265177	1.8291391	1.8295574	1.8314395	1.8345155	1.8394005	1.846148	1.851739	1.8557614	1.8577525	1.8587735	1.8567986	1.8498887	1.8301766	1.8282218	1.8275755	1.8249213	1.820147	1.8175168	1.8176974	1.8239093	1.8269723
1.8223875	1.8211833	1.8185891	1.8225266	1.8212613	1.8199637	1.8217916	1.8207761	1.8167591	1.8153988	1.8140251	1.8154107	1.8168111	1.8198505	1.8208201	1.823365	1.825072	1.8250856	1.8270536	1.8273105	1.8268605	1.8290601	1.8275788	1.8296978	1.8298286	1.8311363	1.8310918	1.8301589	1.8308498	1.8309084	1.8296311	1.8311047	1.8295165	1.8312327	1.8306068	1.8293276	1.8290618	1.8302832	1.8284553	1.8286546	1.8283347	1.8277466	1.8269577	1.8262434	1.8253638	1.822739	1.8217017	1.8222135	1.8208081	1.8200661	1.8204616	1.8153245	1.8136399	1.8174742	1.8212008	1.8231496	1.8251999	1.8268917	1.8277365	1.8305686	1.8330413	1.8362928	1.8420747	1.8487235	1.8549493	1.8573997	1.8582088	1.8582299	1.8543867	1.84024	1.8349582	1.8287472	1.823298	1.8201925	1.8179329	1.818522	1.8235676	1.8256629
1.821061	1.820159	1.8208649	1.8208324	1.8218071	1.8203704	1.8208679	1.8203924	1.81394	1.8116997	1.8092807	1.8109304	1.8147492	1.8171154	1.8195563	1.8243269	1.8224857	1.8247339	1.8261614	1.8276889	1.8274581	1.8276682	1.827141	1.8299954	1.8307881	1.8310043	1.8312155	1.832007	1.830602	1.8291128	1.828624	1.8310066	1.8300661	1.8329262	1.8311841	1.8312798	1.8306447	1.8300088	1.8284979	1.8295362	1.8293491	1.8282094	1.8268554	1.8268582	1.8239283	1.8239778	1.8237796	1.8218659	1.8223169	1.8214034	1.818515	1.8076801	1.806625	1.8121514	1.8148416	1.8180468	1.8224511	1.8221073	1.8236622	1.8303168	1.8315073	1.8340872	1.8385027	1.845757	1.8527521	1.8569871	1.8591065	1.8592637	1.8567119	1.8486938	1.8391741	1.8338405	1.8248344	1.8196715	1.8170681	1.8181971	1.8233173	1.8250856
1.8204886	1.821196	1.8177839	1.8213426	1.8211387	1.8185026	1.8189231	1.8191624	1.8116047	1.8075382	1.8037434	1.8068378	1.8100764	1.8152755	1.8177752	1.8193481	1.8197629	1.8226558	1.8251095	1.8271062	1.8264379	1.8289366	1.8270672	1.8307079	1.8298185	1.8317599	1.831508	1.8304993	1.8306022	1.8316566	1.8325045	1.8313861	1.8305314	1.8305744	1.8297539	1.829496	1.8301621	1.8297741	1.8268381	1.8283471	1.8290076	1.8275667	1.8256742	1.8265287	1.8227355	1.8239479	1.8224183	1.8243083	1.8211995	1.8191203	1.8125021	1.8020357	1.7982545	1.8047867	1.8125719	1.8164127	1.8178016	1.818843	1.8217808	1.8283491	1.8310329	1.8328631	1.8369093	1.8431136	1.8504004	1.8551939	1.8582218	1.8591621	1.8598163	1.854131	1.8440923	1.8401442	1.8263704	1.8190357	1.8199317	1.8177617	1.8214677	1.8242134
1.8195681	1.8194997	1.8174316	1.8199459	1.818879	1.8169351	1.8161205	1.8180082	1.8042462	1.7977765	1.7925192	1.7992336	1.8056592	1.8116363	1.8151185	1.8174563	1.8162869	1.8214897	1.8227506	1.8238558	1.8249165	1.8264608	1.8273737	1.8285224	1.829668	1.8312019	1.8317576	1.8299292	1.8315478	1.8322294	1.8317677	1.8325278	1.831405	1.8307802	1.8297248	1.8309411	1.8317217	1.8284369	1.8285501	1.8280844	1.8274775	1.8266888	1.8233582	1.8227831	1.8216804	1.8197194	1.8212133	1.8185303	1.8192351	1.8129844	1.8058482	1.7858095	1.7906575	1.8028067	1.8086294	1.8130506	1.8150579	1.8148232	1.8185228	1.8248271	1.8277637	1.8307167	1.8327267	1.838213	1.8461878	1.8513064	1.8552271	1.8576022	1.8605525	1.859087	1.8507047	1.8426578	1.8282727	1.8208639	1.8159606	1.8169145	1.8198845	1.8230754
1.8216186	1.8200581	1.8189793	1.8208674	1.819406	1.81575	1.8131425	1.8115829	1.8005268	1.7856625	1.7821187	1.7920136	1.804905	1.8103437	1.8124421	1.8135975	1.8135598	1.8184662	1.8192805	1.8220402	1.8223377	1.8247711	1.8250293	1.8281441	1.8271347	1.8312469	1.8314422	1.8331632	1.8334214	1.8326018	1.8322886	1.8322937	1.8298579	1.8322762	1.8312057	1.8305966	1.8294599	1.8290797	1.8277035	1.8267031	1.8257841	1.8239432	1.8203729	1.8196128	1.8188099	1.8181278	1.8153729	1.8151168	1.813179	1.8081026	1.7966224	1.7800278	1.7866672	1.8016633	1.8085932	1.81172	1.814525	1.8136419	1.8168014	1.8231195	1.8268987	1.8291794	1.8301723	1.8347933	1.8411383	1.8473101	1.8522724	1.8567799	1.8599582	1.8606989	1.8560431	1.8470064	1.8379011	1.8254083	1.8172927	1.8151791	1.8186328	1.818347
1.8189324	1.8198363	1.8172792	1.820187	1.8200484	1.8141986	1.8080851	1.8085836	1.7978871	1.7783178	1.7734162	1.7823669	1.7990965	1.8084943	1.811688	1.8102911	1.8107188	1.8126742	1.8144297	1.8162829	1.8194555	1.8229202	1.8244133	1.8274901	1.828753	1.8309135	1.8304558	1.8319908	1.8317024	1.8331627	1.8330605	1.8323968	1.8307921	1.8320718	1.830336	1.8302943	1.8300712	1.8294359	1.8245519	1.8264396	1.824294	1.8213584	1.8175826	1.8176628	1.8150335	1.8143867	1.8105673	1.8094532	1.808641	1.7996187	1.7778027	1.7752445	1.7794012	1.7970737	1.8077892	1.8118276	1.8128957	1.8131091	1.8157037	1.8208751	1.8228127	1.8259378	1.82833	1.8327351	1.837673	1.8426952	1.8498081	1.8548875	1.8586178	1.8600624	1.8590645	1.8521836	1.842025	1.833707	1.8204929	1.8126328	1.8151669	1.8194675
1.8220151	1.8202397	1.8176292	1.8185849	1.8190926	1.8168547	1.8104042	1.8049296	1.794578	1.7754768	1.7736592	1.7759416	1.7941682	1.8043127	1.8109359	1.8103464	1.8085352	1.8089333	1.8110093	1.8129059	1.816613	1.8198453	1.8207974	1.8248686	1.8258736	1.8294468	1.8298981	1.831104	1.8324974	1.8326892	1.8321151	1.8336017	1.8297705	1.832199	1.8308943	1.8300876	1.8287449	1.8277461	1.8253417	1.8225797	1.8222999	1.8183288	1.816203	1.8131014	1.8110736	1.808865	1.8038209	1.8062034	1.7991902	1.784019	1.7745887	1.7735344	1.779746	1.7962365	1.8082096	1.8130615	1.8135067	1.8131232	1.8160158	1.8216492	1.8218732	1.824529	1.8236223	1.8293617	1.8342311	1.838867	1.8462424	1.8521139	1.8555087	1.8575985	1.8574943	1.8535334	1.8474606	1.8437559	1.826689	1.8136744	1.8134229	1.815117
1.8199372	1.8211292	1.8179713	1.8196635	1.8202907	1.8151399	1.8120224	1.8081453	1.7921399	1.7746603	1.7735966	1.7767075	1.7823105	1.8002593	1.8077978	1.8093315	1.8078986	1.8048147	1.8062017	1.8084366	1.8118192	1.8156033	1.8180189	1.8224086	1.825459	1.8272916	1.8291267	1.8299383	1.8309345	1.8314179	1.831627	1.8324226	1.829164	1.8304735	1.8271042	1.8264867	1.8271762	1.8237873	1.8225681	1.8195087	1.8184569	1.815749	1.8116819	1.8086282	1.8069466	1.8042381	1.7991629	1.7987705	1.7884492	1.7757621	1.7747772	1.7689809	1.7814239	1.8014463	1.808407	1.8114223	1.8136327	1.8130709	1.8162197	1.8204786	1.8220259	1.8216324	1.8234846	1.8272601	1.8310999	1.8353742	1.8421797	1.8476335	1.8517599	1.8540487	1.8558607	1.8548098	1.8492415	1.8471661	1.8433151	1.8258671	1.8139916	1.8147308
1.8191554	1.8209607	1.8174164	1.8175734	1.8195491	1.8164536	1.8137793	1.8140666	1.7980393	1.7774953	1.7756453	1.7678307	1.7779724	1.7939432	1.8052643	1.8066142	1.8056803	1.8027702	1.8032132	1.8040539	1.8075897	1.8130337	1.8139326	1.818974	1.8225601	1.8244213	1.8271364	1.8278363	1.8292875	1.8300328	1.8295354	1.8288178	1.8253005	1.8277801	1.8258198	1.8255498	1.8234367	1.8211437	1.8179195	1.8153682	1.8146578	1.8119786	1.8082163	1.805815	1.8033176	1.7979446	1.7941011	1.7878875	1.776762	1.7715977	1.7679302	1.7727914	1.7903554	1.8041199	1.8102743	1.8124339	1.8124624	1.8130625	1.8160951	1.818758	1.821059	1.8217958	1.8199971	1.8254314	1.829447	1.8318161	1.8373237	1.8423631	1.8462931	1.8501187	1.8530292	1.8559531	1.8537274	1.8517718	1.850774	1.8458516	1.826825	1.8137282
1.8206301	1.8199539	1.8169286	1.819009	1.8198325	1.8195062	1.8154833	1.8131354	1.8041731	1.7829451	1.7751781	1.7715965	1.7758141	1.7850614	1.8009107	1.8045842	1.8063406	1.8034546	1.8014199	1.800885	1.8028785	1.8082932	1.810614	1.8148766	1.8172829	1.8215838	1.823473	1.8244067	1.8271082	1.8263881	1.8263433	1.8274329	1.8238819	1.8257218	1.8232927	1.8232827	1.8196123	1.815659	1.8146757	1.8128214	1.81009	1.8098284	1.8039089	1.8015955	1.798387	1.7929739	1.7856889	1.7782342	1.7728775	1.769565	1.7684655	1.7758844	1.7956086	1.8069806	1.8104591	1.8111305	1.8124012	1.8131391	1.8169259	1.8188386	1.8197441	1.8221614	1.8201833	1.8253532	1.8264676	1.8283746	1.8327523	1.836599	1.840704	1.8453726	1.8501843	1.8547147	1.8536187	1.8529732	1.8521681	1.850372	1.8337699	1.8199055
1.8206294	1.8216176	1.8173103	1.8180757	1.8211025	1.8197693	1.8175283	1.8157438	1.8105589	1.8027893	1.7759872	1.7688811	1.7675588	1.77386	1.7915451	1.7995535	1.8035137	1.8018945	1.7997351	1.7996762	1.800199	1.8032247	1.8060874	1.8104692	1.8140944	1.8175355	1.8211963	1.8222633	1.823284	1.8229771	1.8241238	1.8235586	1.8217645	1.8217903	1.8206494	1.819467	1.8175397	1.8146573	1.8112836	1.8097383	1.8068575	1.8041491	1.7998718	1.7969864	1.7916506	1.7876894	1.7796816	1.7730204	1.7681982	1.767646	1.7712906	1.7813434	1.8013304	1.8069456	1.8097892	1.8108441	1.8127993	1.8137371	1.8163105	1.81727	1.8188351	1.8210332	1.8194348	1.8218101	1.8258173	1.8273082	1.8293453	1.8318698	1.835929	1.8411368	1.8467299	1.8515753	1.8525932	1.8530209	1.8519513	1.8518493	1.8472086	1.8260167
1.8235297	1.8226674	1.8217933	1.8187241	1.8201718	1.8210612	1.8201498	1.8189965	1.8152129	1.8139581	1.7790041	1.7714621	1.7652352	1.7706681	1.7822347	1.7935898	1.7999374	1.8007129	1.7990456	1.7974846	1.7973736	1.8012483	1.8007423	1.8052086	1.8085032	1.8111384	1.8161742	1.81708	1.8197678	1.8191677	1.8190561	1.8207656	1.8169578	1.8183754	1.8160981	1.8151324	1.8136635	1.8112269	1.8065222	1.8040232	1.8017834	1.8005993	1.7945236	1.791572	1.786291	1.7810154	1.7747208	1.771284	1.7676705	1.7686842	1.7834241	1.7953936	1.8056292	1.8064371	1.8095499	1.8116183	1.8134286	1.8138946	1.8160677	1.8191153	1.8195828	1.8190713	1.8209372	1.8215155	1.8240084	1.8247638	1.8274216	1.8288546	1.8310994	1.836115	1.842555	1.8474861	1.8506261	1.8508328	1.8502895	1.851116	1.8489201	1.8374045
1.8236288	1.8248166	1.8210667	1.8216754	1.8223507	1.8209267	1.8236509	1.8215573	1.8190511	1.8159732	1.8027864	1.7782995	1.7757054	1.76637	1.7717905	1.781519	1.7939483	1.7984231	1.7983359	1.7968786	1.7967144	1.7972764	1.7979093	1.8012219	1.8026433	1.8059671	1.8101868	1.8120224	1.8133597	1.815703	1.8144135	1.8165145	1.8138294	1.8162075	1.8133265	1.812423	1.8098489	1.8070342	1.8024403	1.7987225	1.7982116	1.7953982	1.7896692	1.7858539	1.7806507	1.7756764	1.7705775	1.769573	1.767571	1.7729795	1.7912882	1.8032838	1.8078518	1.809968	1.8108357	1.8119172	1.8145721	1.8160931	1.8161294	1.8196635	1.8185497	1.8212426	1.8203639	1.8227794	1.8257047	1.8234239	1.8266669	1.8264391	1.8289899	1.8332532	1.8373721	1.8429887	1.8454908	1.8477069	1.8493918	1.8509096	1.851117	1.8454088
1.8235255	1.8251695	1.8229874	1.8241314	1.8212701	1.8206009	1.8220912	1.8224296	1.8219363	1.8210977	1.8146255	1.7985889	1.775831	1.7754289	1.7680763	1.7700561	1.7852236	1.7917391	1.794633	1.7969949	1.798772	1.7969209	1.7957772	1.7966609	1.7970202	1.8007713	1.8040583	1.8061181	1.8069914	1.8090855	1.8083119	1.8091696	1.8080208	1.8083656	1.8064002	1.8053147	1.8031612	1.8013771	1.7970389	1.7955571	1.7941804	1.79169	1.7848893	1.7790394	1.7766279	1.7726076	1.7698326	1.7677723	1.7749553	1.7824292	1.800865	1.80586	1.8093828	1.8121767	1.8107858	1.8135154	1.8148619	1.8155643	1.8165737	1.8192044	1.8196145	1.8210847	1.8213279	1.8221909	1.8232574	1.8236546	1.8243229	1.8256845	1.8264419	1.8294367	1.8320533	1.8374073	1.8393921	1.8423795	1.8454638	1.8490889	1.8493579	1.8482715
1.8232	1.8257864	1.8232847	1.8245579	1.8239256	1.8218291	1.8244037	1.8245624	1.822841	1.8233499	1.8177889	1.8099317	1.7848027	1.7770527	1.76826	1.7659742	1.7707294	1.7791655	1.7890474	1.7946136	1.7973541	1.7982477	1.796028	1.796009	1.7960292	1.7984738	1.7999772	1.7999121	1.8026095	1.8027484	1.8017812	1.8028861	1.800301	1.80301	1.8022229	1.7999421	1.7966735	1.796854	1.7931684	1.7916511	1.7864306	1.7839872	1.7769481	1.7738991	1.7718295	1.7697284	1.7676493	1.7690924	1.7831736	1.7928881	1.8069336	1.8091474	1.8106153	1.8115666	1.8136104	1.8147527	1.8164817	1.8174359	1.8172463	1.8202855	1.8206661	1.8217035	1.8220209	1.8223525	1.8241788	1.8242042	1.825579	1.824222	1.8256373	1.8263569	1.8291928	1.8311118	1.8323973	1.8363765	1.8398156	1.842616	1.8451909	1.8466055
1.8245162	1.827036	1.8237254	1.8247445	1.8246804	1.8233005	1.8229591	1.8252396	1.8218542	1.8251022	1.821473	1.8173689	1.8120531	1.7797971	1.7731575	1.7643617	1.7628331	1.7707757	1.7797737	1.7873318	1.7911975	1.7947054	1.7944132	1.7953492	1.794233	1.7947597	1.7965101	1.7969708	1.7967917	1.7985881	1.796738	1.7962115	1.7964683	1.796567	1.7955413	1.7934797	1.7918126	1.7913694	1.7861612	1.7865951	1.779783	1.776525	1.7728846	1.7701887	1.7698939	1.7672113	1.7698632	1.7767883	1.7926852	1.803371	1.8096591	1.8102572	1.8096946	1.8131626	1.8149362	1.8153439	1.816212	1.8162685	1.8192543	1.8196337	1.8181887	1.8225714	1.8219688	1.8223019	1.8240031	1.8216384	1.8234124	1.8224329	1.8222185	1.8247297	1.8263229	1.8275697	1.8268386	1.8306973	1.8326976	1.8357096	1.8389209	1.8427449
